"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"graecoanatolica sp","2","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"graecoanatolica sp","0.8","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"theodoxus heldreichi","0.5","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"theodoxus heldreichi","0","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"theodoxus heldreichi","0","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"theodoxus heldreichi","0","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"physa acuta","0","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"physa acuta","0.3","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"physa acuta","0","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"physa acuta","0","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"daphnia sp","14.4","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"daphnia sp","15.9","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"daphnia sp","19.7","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"daphnia sp","4.9","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"bosmina sp","3.7","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"bosmina sp","10","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"bosmina sp","7.7","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"bosmina sp","3.5","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"chydorus sp","2.8","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"chydorus sp","8.7","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"chydorus sp","7.4","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"chydorus sp","1.8","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"chironomus sp","21.7","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"chironomus sp","7","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"chironomus sp","24","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"chironomus sp","28.8","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"culicides sp","1","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"culicides sp","0","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"culicides sp","0","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"culicides sp","0","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"dreissena polymorpha","0.7","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"dreissena polymorpha","1.5","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"dreissena polymorpha","1.7","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"dreissena polymorpha","5.6","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"pisidium amnicum","0.2","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"pisidium amnicum","0.4","unknown"
"0001FJH3BAJB999B954W798SY5","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"93","2001-03-01","2002-04-01","fall months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","3",NA,"pisidium amnicum","0.2","unknown"
"0001FJH3BA70J9GRP8BSZDEVXB","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"87","2001-03-01","2002-04-01","winter months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","4",NA,"pisidium amnicum","0","unknown"
"0001FJH3BAQ04PC6K6D05KVAKY","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"80","2001-03-01","2002-04-01","spring months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","1",NA,"leptocerus sp","0.7","unknown"
"0001FJH3BAFD05Z8JF5C3YCVR2","Lake Egirdir, Turkey","Carassius gibelio","abundance","number","9","33",NA,"cm","fork length",NA,"124","2001-03-01","2002-04-01","summer months","lake","no mention","Balik et al.","2003","Turkish Journal of Fisheries and Aquatic Sciences","Balik, I., Karasahin, B., Özkök, R., Çubuk, H., & Uysal, R. (2003). Diet of silver crucian carp Carasssius gibelio in Lake Egirdir. Turkish Journal of Fisheries and Aquatic Sciences, 3(2), 87-91.","tbl 3","season","2",NA,"leptocerus sp","0","unknown"
