"fish_id","site_name","type_of_fish","measurement_type","measurement_units","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","sample_size","start_date","end_date","sampling_interval","habitat","microhabitat","author","year","journal","citation","table_figure","data_sorted_by","sample_id","notes","prey_taxon","measurement","prey_stage"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"heptageniidae adult","7.14","adults"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"heptageniidae adult","22.5","adults"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"baetidae adult","0.24","adults"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"baetidae adult","1.6","adults"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"baetidae adult","0.37","adults"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"baetidae adult","1.2","adults"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"lepidostomatidae larvae","1.02","larvae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"lepidostomatidae larvae","6.9","larvae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"lepidostomatidae larvae","0.21","larvae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"lepidostomatidae larvae","0.7","larvae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"brachycentridae larvae","2.48","larvae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"brachycentridae larvae","16.7","larvae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"brachycentridae larvae","8.38","larvae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"brachycentridae larvae","26.4","larvae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"hydropsychiidae larvae","0.04","larvae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"hydropsychiidae larvae","0.3","larvae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"hydropsychiidae larvae","0.55","larvae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"hydropsychiidae larvae","1.7","larvae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"rhyacophilidae larvae","0.09","larvae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"rhyacophilidae larvae","0.6","larvae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"rhyacophilidae larvae","1.32","larvae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"rhyacophilidae larvae","4.2","larvae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"miscellaneous pupae","0.27","pupae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"miscellaneous pupae","1.8","pupae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"miscellaneous pupae","0.41","pupae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"miscellaneous pupae","1.3","pupae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"simuliidae larvae_pupae","0.01","larvae"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"simuliidae larvae_pupae","0.1","larvae"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"simuliidae larvae_pupae","0.49","larvae"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"simuliidae larvae_pupae","1.5","larvae"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"miscellaneous adult","0.46","adults"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"miscellaneous adult","3.1","adults"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"miscellaneous adult","0.06","adults"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"miscellaneous adult","0.2","adults"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"miscellaneous nonaquatic_adult","1.5","adults"
"0001FFMGHR4TG6FM45WCVZBS82","Little Walker River, Mono County, California","brook trout","relative weight","percent",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","2",NA,"miscellaneous nonaquatic_adult","10.1","adults"
"0001FFMGHRY54GN1A6ATG41EQG","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","weight","g",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","3",NA,"miscellaneous nonaquatic_adult","0.02","adults"
"0001FFMGHRN5V4GKG4TH3ZD7S6","Little Walker River, Mono County, California","PROSOPIUM-WILLIAMSONI","relative weight","percent",NA,NA,NA,NA,NA,NA,"64","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","4",NA,"miscellaneous nonaquatic_adult","0.1","adults"
"0001FFMGHRQ5V4HCNHS72T7YR9","Little Walker River, Mono County, California","brook trout","weight","g",NA,NA,NA,NA,NA,NA,"38","1973-07-12","1973-07-26","twice","river","no mention","Ellison","1980","California fish and game","Ellison, J. P. (1980). DIETS OF MOUNTAIN WHITEFISH, PROSOPIUM WILLIAMSONI (GIRARD), AND BROOK TROUT, SALVELINUS FONTINALIS (MITCHELL), IN THE LITTLE WALKER RIVER, MONO COUNTY, CALIFORNIA.","tbl 2","fish species","1",NA,"formicidae adult","1.22","adults"
