"site_name","sampling_interval","citation","table_figure","fish_id","data_sorted_by","notes","prey_taxon","measurement","prey_stage","figure","lat","long","predator_min_length","predator_max_length","predator_average_length","length_units","length_measure","predator_stage","type_of_fish","sample_size","start_date","end_date","habitat","microhabitat","measurement_type","measurement_units","author","year","journal","sample_id"
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","crayfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","catfish","0.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","catfish","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","catfish","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","shiners","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","shiners","0.1","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","shiners","1","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","shiners","0.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","shiners","1.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","shiners","1.9","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","shiners","7.7","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","shiners","24.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","killifishes","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","killifishes","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","killifishes","<0.1","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","killifishes","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","killifishes","0.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","killifishes","0.2","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","killifishes","6.2","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","killifishes","11.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","large_cypriniformes","12.6","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","large_cypriniformes","30.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","large_cypriniformes","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","large_cypriniformes","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","large_cypriniformes","0.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","large_cypriniformes","2.4","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","large_cypriniformes","4.3","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","large_cypriniformes","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","sunfishes","75.9","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","sunfishes","53.4","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","sunfishes","58.9","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","sunfishes","84.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","sunfishes","68.4","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","sunfishes","80.7","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","sunfishes","49.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","sunfishes","11.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","largemouth_bass","1","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","largemouth_bass","2.2","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","largemouth_bass","3.2","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","largemouth_bass","0.5","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","largemouth_bass","1.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","largemouth_bass","0.7","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","largemouth_bass","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","largemouth_bass","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","chain_pickerel","0.3","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_2","fish size class and treatment","treatments was after reduction in Hydrilla Plants","chain_pickerel","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_3","fish size class and treatment","treatments was before reduction in Hydrilla Plants","chain_pickerel","4.3","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_4","fish size class and treatment","treatments was after reduction in Hydrilla Plants","chain_pickerel","0","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_5","fish size class and treatment","treatments was before reduction in Hydrilla Plants","chain_pickerel","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_6","fish size class and treatment","treatments was after reduction in Hydrilla Plants","chain_pickerel","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_7","fish size class and treatment","treatments was before reduction in Hydrilla Plants","chain_pickerel","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_8","fish size class and treatment","treatments was after reduction in Hydrilla Plants","chain_pickerel","-","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lake Seminole, Spring Creek Arm, Georgia","semi monthly","Sammons, S. M., & Maceina, M. J. (2006). Changes in diet and food consumption of largemouth bass following large-scale hydrilla reduction in Lake Seminole, Georgia. Hydrobiologia, 560(1), 109-120.","tbl5","20200115_sammons5_1","fish size class and treatment","treatments was before reduction in Hydrilla Plants","shad","1.8","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
